# Date:             21-56-38 2022-08-29
# MX Version:       1.5.1-d066dirty-windows_10.0_x64 hash: f214dedd Sat May 7 20:31:35 2022
# Computation type: Optimal control solution
# Model name:       Rocciatore
#
# converged            = NO
# num_equations        = 30627
# Lagrange target      = 0.0010444398659758334
# Mayer target         = 1.7060832681558873
# Penalties            = 0
# Control Penalties    = 0.2785906923483591
# max_iter             = 100
# max_step_iter        = 40
# max_accumulated_iter = 1800
# tolerance            = 0.001
# iterations           = 101
# cpu_time             = 3.2344265 s
# solver_type          = CyclicReduction+QRP and LastBlock LUPQ
# lapack version       = Openblas
#
# SOLUTION
i_segment	zeta	lagrange_target	inequality_penalties	penalties	control_penalties	Fr	Fr_cell	theta	phi	psi	l	omega	r	T	Fut	Fun	lambda1__xo	lambda2__xo	lambda3__xo	lambda4__xo	lambda5__xo	lambda6__xo	lambda7__xo	lambda8__xo	lambda9__xo	theta_D	phi_D	psi_D	l_D	omega_D	r_D	T_D	Fut_D	Fun_D	mu0_D	mu1_D	mu2_D	mu3_D	mu4_D	mu5_D	mu6_D	mu7_D	mu8_D	FrControl	T_positive	X_positive	Actuation	FrictionPositive	FrictionNegative	Z_negative	Fun_positive
0	0.481764705882352928	0.000597190026776644642	-1.04521341380670041	0	0.286261189955531126	-0.000269965355432525637	-0.000270225017097033284	0.301034946888919352	0.756832846130815362	0.0314486769393955007	6.0495930855822273	0.0110087212786358201	0.127135140752544451	1.70459210491760982	0.0203573284816151202	0.312810028244590088	-7454.582398042553	-570.805891502111194	102.858022609485957	-5.96629903412100636e-12	0.517414711534073035	-10516.3907091257988	-25.931517386612061	-277.326825564813021	963.381083151928806	0.0187653793768011133	0.0536071664209980744	-0.00605478614968813812	0.216713557184376349	-0.819909274741511984	15.9721145601012626	0	0	0	-29120.2567726740053	-0	154.767360397824149	1426.23808712686014	12007.5593649562725	907.283191907380001	-2308.5123615666721	-0	-0	0.286261189955531126	-0.41384960334499693	-0.387067357429279835	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097476867929
0	0.482352941176470595	0.000598025275771138856	-1.04528520116591483	0	0.286212065678201066	-0.00027048532879473216	-0.000270745640492431035	0.301335082881736716	0.757757146570407158	0.0314466213245277806	6.05337785771015202	0.0109881148036786273	0.127269548639205976	1.70459210491767132	0.0203573284818825175	0.312810028244675242	-7471.70116242663971	-569.967282317834247	102.858020703402914	-6.17647463854631571e-12	0.516827407661562988	-10509.3178684755458	-25.8407259385256118	-276.793402856839293	962.021971361922056	0.0187302537422795769	0.0536036624361257361	-0.00604422895599036284	0.216942667806826056	-0.820187127492833068	15.9706238026772311	0	0	0	-29080.3577970844417	-0	154.845198714763541	1424.87050597682628	12036.7637540999021	906.062230605106151	-2312.05846104289367	-0	-0	0.286212065678201066	-0.413849603345000483	-0.387139144788463563	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097476895157
0	0.482941176470588263	0.000598861688347856482	-1.04535668099492041	0	0.286162913085036663	-0.00027100660425208252	-0.000271267568011734005	0.301635198047180531	0.758681444933616667	0.0314445692193223297	6.05716276565614997	0.0109675124392112841	0.127403916445139653	1.70459210491716284	0.0203573284817531105	0.312810028244737526	-7488.79645609323597	-569.129478280042349	102.858018793744833	-6.74309763119472376e-12	0.516240103789013749	-10502.2278587207402	-25.7498890583627613	-276.260698141464331	960.660779379269911	0.0186951351144603282	0.0536001644337780747	-0.00603369628869827174	0.217171710107910948	-0.820464482581534371	15.9691317168674285	0	0	0	-29040.4605854097499	-0	154.921913276421662	1423.50076287468414	12065.9307297806754	904.84230078220935	-2315.58456004005529	-0	-0	0.286162913085036663	-0.413849603344970729	-0.38721062461747896	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097476915058
0	0.483529411764705874	0.000599699267803299155	-1.04542785327374022	0	0.286113732138746135	-0.000271529185869374533	-0.000271790803727015116	0.30193529238698541	0.759605741223738251	0.0314425206160532031	6.06094780937925215	0.0109469142283123867	0.127538244231401338	1.70459210491706892	0.0203573284818981716	0.312810028244635552	-7505.86828010405679	-568.292480658112709	102.858016880504778	-7.30972062384313746e-12	0.515652799916517579	-10495.1207018718524	-25.6590074064222442	-275.728710811438361	959.297518963791617	0.0186600235667856232	0.0535966724008164613	-0.00602318808375434684	0.217400684191831617	-0.820741340882185644	15.967638303128572	0	0	0	-29000.5652183620659	-0	154.997503755989442	1422.12886585492924	12095.0602911592323	903.623404278587145	-2319.09067600201388	-0	-0	0.286113732138746135	-0.413849603344965233	-0.387281796896336961	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097476882445
0	0.484117647058823541	0.000600538017434466484	-1.04549871798130711	0	0.28606452280214606	-0.00027205307772457468	-0.000272315351722134189	0.302235365906214637	0.760530035444960784	0.0314404755060883473	6.06473298883924894	0.0109263202140534536	0.127672532058919097	1.70459210491843605	0.0203573284824357416	0.312810028243248717	-7522.91663556823096	-567.456290716698732	102.858014963676112	-7.73791231908979273e-12	0.515065496043821014	-10487.9964199398382	-25.5680816431952422	-275.197440258430504	957.93220186501992	0.0186249191726862336	0.0535931863225596675	-0.0060127042771489312	0.217629590162579406	-0.821017703276003763	15.9661435619013101	0	0	0	-28960.6717764366404	-0	155.071969824215074	1420.75482295195229	12124.1524374745895	902.405542928982186	-2322.57682645546265	-0	-0	0.28606452280214606	-0.413849603345045391	-0.387352661604266846	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097476439133
0	0.484705882352941153	0.000601377940537129569	-1.04556927509594044	0	0.286015285037126199	-0.00027257828391649908	-0.000272841216110863971	0.302535418610290596	0.761454327599630387	0.0314384338824912138	6.06851830399669101	0.0109057304392533236	0.127806779987131414	1.70459210491782898	0.0203573284826549863	0.312810028242989646	-7539.94152364213187	-566.620909715728772	102.858013043253351	-8.16610401433644477e-12	0.514478192171315629	-10480.8550349360521	-25.4771124293604103	-274.666885873032129	956.564839822167869	0.0185898220051132629	0.0535897061870756891	-0.00600224480533255098	0.217858428121034203	-0.821293570640727055	15.9646474935824401	0	0	0	-28920.7803398446922	-0	155.145311173715243	1419.37864218258665	12153.2071680172812	901.188718561981318	-2326.04302896126956	-0	-0	0.286015285037126199	-0.413849603345009809	-0.387423218719018747	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.24430109747635631
0	0.48529411764705882	0.000602219040403508855	-1.04563952459303033	0	0.285966018805908939	-0.000273104808561167544	-0.000273368401011471116	0.30283545050213323	0.762378617692061056	0.0314363957369028502	6.07230375481083851	0.0108851449467553228	0.127940988075517653	1.70459210491777768	0.0203573284825979382	0.312810028244750515	-7556.94294552931751	-565.786338910423751	102.858011119230412	-8.30807065867973312e-12	0.513890888298904835	-10473.6965688722648	-25.3861004257817235	-274.137047044760209	955.195444564123022	0.0185547321371247673	0.0535862319801954853	-0.00599180960481542763	0.218087198168906926	-0.821568943848532518	15.963150098636925	0	0	0	-28880.8909887160298	-0	155.217527483611633	1418.00033154285529	12182.2244821965833	899.972933003955632	-2329.4893010650726	-0	-0	0.285966018805908939	-0.413849603345006756	-0.387493468215548753	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097476919221
0	0.485882352941176487	0.000603061320330289643	-1.04570946644548446	0	0.285916724070015726	-0.000273632655785359608	-0.0002738969105592481	0.303135461587662192	0.763302905725493197	0.0314343610606497501	6.07608934124159727	0.0108645637784717652	0.128075156386524613	1.70459210491758828	0.0203573284825343988	0.312810028244474347	-7573.92090248038858	-564.952579551303756	102.858009191600758	-8.4500373030230134e-12	0.513303584426308079	-10466.5210437606165	-25.2950462935105556	-273.607923162056181	953.824027809429026	0.0185196496401565727	0.053582763687112428	-0.0059813986119976667	0.218315900412555303	-0.821843823775740168	15.9616513774842534	0	0	0	-28841.0038029101888	-0	155.288618436426248	1416.61989902434607	12211.2043794525052	898.758188079816819	-2332.91566039418694	-0	-0	0.285916724070015726	-0.413849603344995653	-0.387563410068102354	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097476830931
0	0.486470588235294099	0.000603904783626860609	-1.04577910062521329	0	0.285867400791726789	-0.000274161829738720419	-0.000274426748918192792	0.303435451870034512	0.76422719170329223	0.0314323298460568654	6.07987506324784555	0.0108439869765482935	0.128209284982575361	1.70459210491710711	0.0203573284828599717	0.312810028243329541	-7590.87539579289114	-564.119632884191446	102.858007260358477	-8.28771441486708532e-12	0.512716280553761949	-10459.3284816134637	-25.20395069378133	-273.07951361229118	952.450601266268563	0.0184845745860481511	0.0535793012947388819	-0.00597101176385482577	0.218544534958365372	-0.822118211289736833	15.9601513305627627	0	0	0	-28801.1188621109177	-0	155.358583726171247	1415.23735259209934	12240.146859305918	897.544485608112495	-2336.32212455428362	-0	-0	0.285867400791726789	-0.413849603344967454	-0.3876330442482252	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097476464973
0	0.487058823529411766	0.000604749433609529812	-1.04584842710321624	0	0.285818048932015567	-0.000274692334588601825	-0.000274957920259010803	0.303735421354241697	0.765151475629208822	0.0314303020851003298	6.08366092079115184	0.0108234145847218872	0.128343373921621817	1.7045921049170909	0.0203573284830581812	0.312810028243204197	-7607.80642681116296	-563.287500150230926	102.858005325496947	-8.12539152671114593e-12	0.512128976681465176	-10452.1189044434723	-25.1128142880071259	-272.55181778177041	951.075176632451416	0.0184495070493614216	0.0535758447894211995	-0.00596064899800450698	0.218773101905218592	-0.822392107260847438	15.9586499583103958	0	0	0	-28761.2362457982563	-0	155.427423048475646	1413.85270020419512	12269.0519213957468	896.331827393358594	-2339.70871119679214	-0	-0	0.285818048932015567	-0.413849603344966455	-0.387702370726269341	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097476424867
0	0.487647058823529433	0.000605595273578926879	-1.04591744584736013	0	0.285768668452420549	-0.000275224174513054309	-0.000275490428767097761	0.30403537004510145	0.766075757506057387	0.0314282777695536267	6.08744691383058267	0.010802846644555773	0.128477423265522223	1.70459210491731605	0.0203573284827436619	0.312810028241986227	-7624.71399692623891	-562.456182585886495	102.858003387010513	-7.97873908085907806e-12	0.511541672809210257	-10444.8923342635007	-25.0216377377787396	-272.024835055734854	949.697765595394117	0.0184144471009422897	0.0535723941571295062	-0.00595031025161387936	0.219001601358529474	-0.822665512556630452	15.9571472611561695	0	0	0	-28721.3560332486668	-0	155.495136100781878	1412.46594980308191	12297.9195653940005	895.120215247064493	-2343.07543801163001	-0	-0	0.285768668452420549	-0.413849603344979666	-0.387771389470789263	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097476035539
0	0.488235294117647045	0.000606442306871132894	-1.04598615682467999	0	0.285719259314017426	-0.000275757353710297769	-0.000276024278653497831	0.304335297946160876	0.767000037338464224	0.0314262568917874352	6.09123304232624019	0.0107822831986350166	0.128611433077388287	1.70459210491739976	0.0203573284825834151	0.312810028242357985	-7641.59810757573723	-561.625681422958678	102.858001444892395	-7.83208663500702312e-12	0.510954368937004966	-10437.6487930865696	-24.9304217048635302	-271.498564818362809	948.318379832109258	0.0183793948133767759	0.0535689493848468881	-0.00593999546261272937	0.219230033425828585	-0.822938428039120762	15.9556432395341474	0	0	0	-28681.478303537082	-0	155.561722589002045	1411.07710931011707	12326.7497910454058	893.909650969464337	-2346.42232268414682	-0	-0	0.285719259314017426	-0.413849603344984551	-0.387840100447985614	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097476154361
0	0.488823529411764712	0.000607290536797617337	-1.04605455999925678	0	0.285669821477634311	-0.000276291876398529067	-0.000276559474143560249	0.304635205061471181	0.767924315129458357	0.0314242394449048418	6.09501930623846189	0.0107617242891940683	0.128745403416270082	1.70459210491792934	0.0203573284828521481	0.312810028242193117	-7658.45876024372865	-560.795997888588317	102.857999499135545	-7.66085049780282159e-12	0.510367065064622594	-10430.3883029258523	-24.8391668511975396	-270.973006452774143	946.937031009193561	0.0183443502586637247	0.0535655104608353666	-0.00592970456913477061	0.219458398207847794	-0.823210854570006978	15.9541378938848037	0	0	0	-28641.6031355523446	-0	155.627182231347916	1409.68618663467259	12355.5425981986027	892.700136358147347	-2349.74938293828563	-0	-0	0.285669821477634311	-0.413849603345015638	-0.387908503622583778	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097476101653
0	0.489411764705882379	0.000608139966661216079	-1.04612265533452509	0	0.285620354903859952	-0.000276827746812866916	-0.000277096019482173583	0.304935091397064595	0.768848590882508565	0.0314222254194769027	6.09880570552715184	0.0107411699575168055	0.12887933434407009	1.7045921049176922	0.0203573284826465695	0.312810028241480242	-7675.29595646063444	-559.967133205269533	102.857997549734378	-7.48961436059861038e-12	0.509779761192212799	-10423.1108857945474	-24.7478738388895465	-270.448159341032124	945.553730782799107	0.0183093135071622504	0.0535620773689843496	-0.00591943750879020576	0.219686695809949456	-0.823482793013346259	15.9526312246213866	0	0	0	-28601.7306079509071	-0	155.691514724773157	1408.29318967871905	12384.2979867429804	891.491673210144768	-2353.05663656277875	-0	-0	0.285620354903859952	-0.413849603345001704	-0.387976598958094165	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097475873752
0	0.489999999999999991	0.000608990599800851248	-1.04619044279170725	0	0.285570859553051282	-0.000277364969206041374	-0.00027763391892990922	0.305234956956547454	0.769772864600381856	0.0314202148080888546	6.10259224015233048	0.01072062024575543	0.129013225923483632	1.70459210491818958	0.0203573284823911002	0.312810028240601889	-7692.10969780309006	-559.139088590852793	102.857995596682514	-6.52949656738436867e-12	0.509192457319652569	-10415.8165637059501	-24.6565433302181525	-269.924022864144945	944.168490798619928	0.0182742846307408086	0.0535586500967018472	-0.00590919422017924158	0.219914926339196903	-0.823754244226125087	15.9511232321949041	0	0	0	-28561.860799244776	-0	155.754719788950467	1406.89812632082135	12413.0159566622333	890.284263313613792	-2356.3441013240772	-0	-0	0.285570859553051282	-0.413849603345030959	-0.388044386415527798	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097475592949
0	0.490588235294117658	0.000609842439545329909	-1.046257922330879	0	0.285521335385137465	-0.000277903547845051847	-0.000278173176760194475	0.305534801746014995	0.770697136287323836	0.0314182076025847287	6.10637891007505651	0.0107000751960724602	0.129147078215340383	1.70459210491882396	0.0203573284824791652	0.312810028240297355	-7708.89998589383595	-558.311865258556281	102.857993639972818	-5.5693787741701213e-12	0.508605153446996527	-10408.5053586732629	-24.5651759876291393	-269.400596402070221	942.781322691884839	0.018239263701262852	0.0535552286300665023	-0.00589897464195060679	0.220143089899203059	-0.824025209068675157	15.9496139170240863	0	0	0	-28521.9937876985241	-0	155.816797141716961	1405.50100443358042	12441.6965080109658	889.077908450402333	-2359.6117950557541	-0	-0	0.285521335385137465	-0.413849603345068151	-0.388111865954759716	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.24430109747549561
0	0.49117647058823527	0.000610695489240252443	-1.04632509390915351	0	0.285471782360444071	-0.000278443487017119955	-0.000278713797274045434	0.305834625768969803	0.77162140594637274	0.0314162037959965154	6.11016571525512298	0.0106795348501085435	0.129280891283260757	1.70459210492012514	0.0203573284822430693	0.312810028239738913	-7725.66682240162845	-557.485464416976015	102.857991679599195	-4.25700154609206782e-12	0.508017849574835312	-10401.17729270973	-24.4737724737271947	-268.877879333717601	941.392238087329588	0.0182042507897143546	0.0535518129572173235	-0.00588877871314098453	0.220371186598483315	-0.824295688393199444	15.9481032795510611	0	0	0	-28482.1296514142414	-0	155.877746514839032	1404.10183186469476	12470.3396409069264	887.872610400786016	-2362.85973557646048	-0	-0	0.285471782360444071	-0.413849603345144423	-0.388179037533136484	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097475317086
0	0.491764705882352937	0.000611549752210508476	-1.04639195748263325	0	0.285422200438882223	-0.000278984791030104399	-0.000279255784786163418	0.306134429031143684	0.772545673581505388	0.0314142033797842335	6.11395265565325818	0.0106589992498704461	0.129414665186952521	1.7045921049203312	0.0203573284820559829	0.312810028239027038	-7742.41020904106063	-556.659887270090053	102.857989715554353	-2.94462431801402322e-12	0.507430545702716618	-10393.8323878284245	-24.3823334512808323	-268.355871036952351	940.001248599197083	0.0181692459676808943	0.0535484030635417912	-0.00587860637276575899	0.220599216538587301	-0.824565683054531595	15.9465913201852096	0	0	0	-28442.2684682466752	-0	155.93756762900307	1402.70061645466376	12498.945355550879	886.668370936583415	-2366.08794076596223	-0	-0	0.285422200438882223	-0.413849603345156525	-0.388245901106831603	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097475089546
0	0.492352941176470604	0.000612405231785347211	-1.0464585130061006	0	0.285372589579552471	-0.000279527464204025868	-0.000279799143621888317	0.306434211537626677	0.773469939195625678	0.0314122063465237661	6.117739731228931	0.010638468436436798	0.129548399988168	1.70459210492062208	0.0203573284818368075	0.312810028239621785	-7759.13014757252495	-555.835135017272478	102.857987747833349	-2.6844031797925152e-12	0.506843241830342461	-10386.4706660423526	-24.2908595832166583	-267.834570888596318	938.608365831202491	0.0181342493051974002	0.053544998936421867	-0.00586845756004344531	0.22082717982492997	-0.824835193905328112	15.9450780393663951	0	0	0	-28402.4103159107144	-0	155.996260220323194	1401.29736602923981	12527.5136522218545	885.465191831346829	-2369.29642852495317	-0	-0	0.285372589579552471	-0.413849603345173567	-0.388312456630091785	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097475279644
0	0.492941176470588216	0.000613261931324890291	-1.04652476043055742	0	0.285322949741770748	-0.000280071510879131922	-0.000280343878136375528	0.30673397329131652	0.774394202792718866	0.0314102126883418833	6.12152694194420643	0.0106179424519872653	0.129682095749894477	1.70459210492091584	0.0203573284819679318	0.312810028239407178	-7775.82663980202415	-555.011208853300218	102.857985776428379	-2.42418204157101163e-12	0.506255937958201896	-10379.0921493642709	-24.1993515326177011	-267.313978264431512	937.213601376541419	0.0180992608741621236	0.0535416005624343508	-0.00585833221477748394	0.221055076564868391	-0.825104221789682235	15.9435634375338378	0	0	0	-28362.5552719022235	-0	156.053824021143839	1399.8920883876367	12556.0445312631509	884.263074846474638	-2372.48521673167397	-0	-0	0.285322949741770748	-0.413849603345190886	-0.388378704054599788	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097475211032
0	0.493529411764705883	0.000614119854190207492	-1.04659069970684637	0	0.285273280885273539	-0.000280616935415656959	-0.000280889992694938336	0.307033714297677895	0.775318464375826188	0.0314082223978955147	6.12531428775873099	0.0105974213380297562	0.129815752536035584	1.70459210492082525	0.020357328481463613	0.31281002823878723	-7792.49968758112027	-554.188109968361914	102.857983801333958	-2.47673319320189522e-12	0.505668634085594371	-10371.6968598067506	-24.1078099627210563	-266.794092539204883	935.816966817865136	0.018064280745325012	0.0535382079290501259	-0.00584823027687708837	0.221282906867281859	-0.825372767556507347	15.9420475151107564	0	0	0	-28322.7034135156136	-0	156.11025877590302	1398.48479132648572	12584.5379930803938	883.062021741932881	-2375.65432333837452	-0	-0	0.285273280885273539	-0.413849603345185557	-0.388444643331092465	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097475012829
0	0.49411764705882355	0.000614979003711150509	-1.04665633078409481	0	0.285223582968607225	-0.000281163742191488462	-0.000281437491688038641	0.307333434562418129	0.776242723948402769	0.0314062354668204202	6.12910176863357492	0.0105769051351919767	0.129949370408530052	1.70459210492067448	0.0203573284817884052	0.312810028238153848	-7809.14929280675642	-553.365839548065196	102.857981822541532	-2.52928434483278203e-12	0.505081330213003832	-10364.2848193820919	-24.0162355369156018	-266.2749130866261	934.418473727254423	0.018029308987943183	0.0535348210220217627	-0.00583815168597876227	0.221510670837792661	-0.825640832053466722	15.9405302725254039	0	0	0	-28282.8548178554447	-0	156.165564222358853	1397.07548262852697	12612.9940381651086	881.862034278026158	-2378.80376633244805	-0	-0	0.285223582968607225	-0.413849603345176675	-0.388510274408552236	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.24430109747481038
0	0.494705882352941162	0.000615839383209432472	-1.04672165360921299	0	0.285173855950151212	-0.000281711935600708588	-0.000281986379513378535	0.307633134089918048	0.77716698151335617	0.0314042518867634138	6.13288938452877552	0.0105563938838020809	0.130082949428441841	1.70459210492153379	0.0203573284824586642	0.312810028237702209	-7825.7754574212122	-552.544398773447256	102.85797984004644	-2.07561361927967968e-12	0.504494026340918889	-10356.8560501022748	-23.9246289187440517	-265.756439279370454	933.018133666213657	0.0179943456707709927	0.0535314398271440964	-0.0058280963818750078	0.221738368580629119	-0.825908416123268818	15.9390117102195479	0	0	0	-28243.0095618538217	-0	156.219740100839743	1395.66417005697122	12641.4126670912665	880.663114212010328	-2381.93356370740321	-0	-0	0.285173855950151212	-0.413849603345227135	-0.388575597233764336	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097474665996
0	0.495294117647058829	0.000616700996087685182	-1.04678666812748089	0	0.285124099788727825	-0.00028226152005804547	-0.000282536660602712459	0.307932812886153151	0.778091237074681197	0.0314022716511796821	6.13667713540581605	0.0105358876265005067	0.130216489659906398	1.70459210492118207	0.0203573284819588557	0.312810028237507087	-7842.37818341192724	-551.723788820978029	102.857977853841618	-1.62194289372657712e-12	0.503906722468970725	-10349.4105739789484	-23.8329907718936909	-265.238670489087042	931.615958185652971	0.0179593908664695372	0.0535280643331911346	-0.00581806430574370939	0.22196600020482718	-0.826175520609130354	15.937491828596599	0	0	0	-28203.1677221785576	-0	156.272786175373	1394.25086136432924	12669.79388047678	879.46526328098048	-2385.04373348758736	-0	-0	0.285124099788727825	-0.413849603345206429	-0.388640611752115228	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097474603601
0	0.495882352941176496	0.00061756384568829566	-1.04685137428227426	0	0.285074314442201104	-0.000282812499999344623	-0.000283088339395976788	0.308232470955558779	0.779015490635684649	0.0314002947521593995	6.14046502122535998	0.0105153864035268975	0.130349991165725793	1.70459210492165059	0.0203573284817486384	0.312810028237946847	-7858.95747281139847	-550.904010862573728	102.857975863920529	-1.54228848504794325e-12	0.503319418596653634	-10341.9484130233486	-23.7413217601944808	-264.72160608639939	930.211958825871079	0.0179244446436524207	0.0535246945267436464	-0.00580805539795652744	0.222193565817703081	-0.826442146350332085	15.935970628106805	0	0	0	-28163.3293753852849	-0	156.32470219849759	1392.83556428518841	12698.1376790389204	878.268483232958033	-2388.13429371545681	-0	-0	0.285074314442201104	-0.413849603345233963	-0.388705317906740566	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097474744211
0	0.496470588235294108	0.000618427935389315544	-1.04691577201488828	0	0.285024499868891945	-0.000283364879872955236	-0.000283641420349933684	0.308532108303824826	0.779939742199844521	0.0313983211817185914	6.14425304194860278	0.0104948902569917107	0.1304834540078042	1.70459210492197966	0.0203573284816663709	0.312810028237934468	-7875.51332769710189	-550.085066065603314	102.85797387027516	-1.46263407636931261e-12	0.502732114724232404	-10334.4695892462805	-23.6496225476208757	-264.205245440905969	928.806147116547891	0.017889507074090677	0.0535213303941620769	-0.00579806959970520074	0.222421065524653294	-0.826708294186058956	15.9344481091663823	0	0	0	-28123.4945977784082	-0	156.375487926146093	1391.41828654252186	12726.4440635615756	877.072775798564976	-2391.20526246462396	-0	-0	0.285024499868891945	-0.413849603345253225	-0.388769715639339097	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.24430109747474027
0	0.497058823529411775	0.000619293268567943094	-1.04697986126484244	0	0.28497465602638189	-0.000283918664149972785	-0.000284195907950011886	0.308831724937162821	0.780863991769661037	0.031396350932597572	6.14804119753629763	0.0104743992270348377	0.130616878252593105	1.70459210492158819	0.0203573284802630421	0.312810028235679605	-7892.04575019133699	-549.266955592901468	102.857971872900094	-8.16840267506477569e-13	0.502144810851734236	-10326.9741246580834	-23.5578937982868553	-263.689587921185421	927.398534576719271	0.0178545782262003704	0.0535179719230533604	-0.00578810685197133148	0.222648499438874492	-0.826973964954990204	15.9329242721919222	0	0	0	-28083.6634654741101	-0	156.425143126645253	1389.99903584721324	12754.7130348671108	875.878142714832506	-2394.2566578540418	-0	-0	0.28497465602638189	-0.413849603345230355	-0.388833804890037049	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097474019402
0	0.497647058823529387	0.000620159848586772475	-1.04704364197080446	0	0.284924782871725513	-0.000284473857318177643	-0.000284751806686343401	0.309131320858245073	0.781788239348861658	0.0313943839973112038	6.15182948794966844	0.0104539133549028437	0.130750263960770358	1.70459210492278146	0.0203573284801936323	0.312810028235741611	-7908.55474246113772	-548.449680602768353	102.857969871788015	-1.7104645864365439e-13	0.501557506979315337	-10319.4620412685563	-23.466136176444099	-263.174632894798606	925.989132714770221	0.0178196581703142128	0.0535146191007307911	-0.00577816709626164521	0.222875867664098837	-0.827239159486076736	15.9313991176450731	0	0	0	-28043.8360544561983	-0	156.473667566039779	1388.57781988233796	12782.9445939115903	874.684585708829218	-2397.2884979627479	-0	-0	0.284924782871725513	-0.413849603345300299	-0.388897585595909423	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097474039219
0	0.498235294117647054	0.000621027678774194202	-1.04710711406810497	0	0.284874880363450156	-0.000285030463886614587	-0.000285309121086885773	0.309430896073033757	0.782712484941342934	0.0313924203670158733	6.15561791315016116	0.010433432680281348	0.130883611192729232	1.70459210492207558	0.0203573284810326278	0.312810028235839421	-7925.04030671814871	-547.633242248989177	102.857967866932924	-8.35337468073217959e-14	0.500970203107004464	-10311.9333610869289	-23.3743503464828599	-262.66037972828866	924.57795302842726	0.0177847469740435547	0.0535112719120102234	-0.00576825027348721979	0.223103170302816844	-0.827503878611939525	15.9298726459161397	0	0	0	-28004.0124404064918	-0	156.521061002656779	1387.15464632569069	12811.1387416737452	873.492106508523648	-2400.30080095982976	-0	-0	0.284874880363450156	-0.413849603345258943	-0.388961057693219925	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097474070472
0	0.498823529411764721	0.000621896762538098674	-1.04717027749115155	0	0.284824948457180815	-0.000285588488384349811	-0.000285867855681813849	0.309730450586966966	0.783636728549990114	0.0313904600355891517	6.15940647309743738	0.0104129572434149449	0.131016920016438609	1.7045921049224857	0.0203573284808293391	0.312810028235641135	-7941.50244521851346	-546.817641680835095	102.857965858327034	3.97896502900963025e-15	0.500382899234610323	-10304.3881061218708	-23.2825369729258433	-262.146827787184691	923.165007004725339	0.017749844706020524	0.0535079303465500755	-0.0057583563256499784	0.22333040747128205	-0.827768123165292802	15.9283448574590025	0	0	0	-27964.1926989285093	-0	156.567323227414846	1385.72952284444432	12839.2954792123674	872.300706836866198	-2403.2935850227791	-0	-0	0.284824948457180815	-0.413849603345282924	-0.389024221116305857	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097474007106
